index,date,time_central,datetime_utc,platform,integration_id,pillar,format,post_content,source,url,review_status,notes
152,2026-05-16,05:00,2026-05-16T10:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Demo evaluation,Risk callout,"A polished demo can hide a lot.

It can hide that subsidy billing still takes two separate manual steps.
It can hide that ratio history only shows daily totals, not a specific time window.
It can hide that data export requires a support ticket.
It can hide that the mobile check-in flow is too slow for morning arrival.

The trap is evaluating the best version of the product instead of the version your staff will use on a busy Tuesday.

Ask vendors to show real center scenarios:

- A subsidy child with a family co-pay
- A room approaching ratio limit during arrival
- A disputed invoice
- A historical ratio report for a specific date and time
- A full export path if you cancel

A demo is useful only when it reveals how the software behaves under childcare conditions.",apps/site/src/content/guides/childcare-software-demo-questions.md,https://pebbledesk.app/resources/guides/childcare-software-demo-questions/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the demo questions guide's emphasis on specific scenario demonstrations rather than generic walkthroughs.
153,2026-05-16,06:00,2026-05-16T11:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Trial evaluation,Teaching post,"A free trial with fake data will tell you almost nothing.

A trial with realistic childcare data will tell you a lot.

Set up at least a small version of your actual center:

- 10 to 15 children with real ages and classroom assignments
- Your actual rate structure
- A few staff records with real roles and rooms
- Two or three subsidy-funded children, if you accept subsidies
- The check-in setup your families would actually use

Then test the work that matters.

Run a week of attendance. Try a billing cycle. Generate a subsidy attendance report. Watch the ratio dashboard during morning arrival.

The goal is not to admire the interface.

The goal is to find out whether the software can carry the administrative weight your center already carries every day.",apps/site/src/content/guides/childcare-software-free-trial-guide.md,https://pebbledesk.app/resources/guides/childcare-software-free-trial-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Turns the free trial setup instructions into a practical LinkedIn teaching post.
154,2026-05-16,07:00,2026-05-16T12:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Pricing and contracts,Practical tip,"The number on a childcare software pricing page is rarely the number directors should use.

Calculate the cost three ways:

1. Current enrollment
2. 20% enrollment growth
3. Full licensed capacity

Then add the parts that often sit outside the headline price:

- Setup or onboarding fees
- Training fees
- Additional users or classrooms
- Payment processing fees
- Parent communication add-ons
- Data export or migration fees

Per-child pricing can look affordable at 40 children and feel very different at 80.

Flat pricing can look high at first and become predictable as enrollment changes.

The question is not, ""What is the cheapest plan?""

It is, ""What will this actually cost our center in the year we are about to run?""",apps/site/src/content/guides/how-to-choose-childcare-management-software.md,https://pebbledesk.app/resources/guides/how-to-choose-childcare-management-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Applies the choosing guide's cost comparison guidance to a practical pricing evaluation post.
155,2026-05-16,08:00,2026-05-16T13:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Ratio compliance,Operator question,"When a vendor says they track ratios, ask one follow-up:

""Can you show me what happens when a room approaches its limit right now?""

Not a slide.
Not a promise.
Not yesterday's attendance report.

A real ratio tool should make the director's morning easier to read:

- Current child count by room
- Current qualified staff count by room
- Compliant, warning, or violation status
- Alerts that reach the right person fast enough to matter
- Historical reports for specific dates and times

This matters because licensing officers do not only care about the daily total. They may ask what ratios looked like during a specific window.

A check-in count you can use to calculate ratios manually is not the same as ratio monitoring.",apps/site/src/content/guides/childcare-software-demo-questions.md,https://pebbledesk.app/resources/guides/childcare-software-demo-questions/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the demo guide's ratio dashboard and alert questions.
156,2026-05-16,09:00,2026-05-16T14:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Subsidy billing,Risk callout,"For centers that accept subsidies, ""supports subsidy billing"" is too vague to trust.

Ask the harder question:

""Can you show me the report I would submit to my state agency?""

Then look at the actual output.

Does it match the columns and format your agency accepts? Does it handle authorized hours? Does it separate the family co-pay from the state-paid portion? Can you track whether a submitted claim was paid, pending, or short?

A generic attendance export may still leave the director rebuilding the claim manually every billing cycle.

That is not subsidy support. That is a spreadsheet with better lighting.",apps/site/src/content/guides/how-to-choose-childcare-management-software.md,https://pebbledesk.app/resources/guides/how-to-choose-childcare-management-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the source's state-specific subsidy reporting warning and vendor question.
157,2026-05-16,10:00,2026-05-16T15:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Scorecards and decision process,Framework,"Feature lists make childcare software decisions feel scientific.

They usually are not.

A better evaluation uses weighted categories tied to daily risk:

- Attendance tracking
- Billing and invoicing
- Subsidy management
- Parent communication
- Licensing compliance
- Staff scheduling
- Pricing model
- Mobile app quality

Then adjust the weights for your program.

A subsidy-heavy center should score subsidy management and attendance higher. An in-home provider may reduce staff scheduling. A multi-site operator may care more about reporting consistency across locations.

The point is not to find the software with the most checkmarks.

The point is to find the software that scores highest on the work your center cannot afford to get wrong.",apps/site/src/content/lead-magnets/childcare-software-scorecard.md,https://pebbledesk.app/free/childcare-software-scorecard/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Summarizes the scorecard's eight weighted evaluation categories and adjustment guidance.
158,2026-05-16,11:00,2026-05-16T16:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Trial evaluation,Checklist,"During a childcare software trial, test the four daily tasks that can change your decision.

1. Daily attendance
Use it for at least a week. Watch arrival and pickup, not just a quiet desk test.

2. Billing
Enter your real rates and review invoices before anything goes out. Compare the software totals to your manual expectation.

3. Subsidy reporting
Generate the attendance report your agency would need. Do not wait until after signing to discover format problems.

4. Ratio dashboard
Use it during morning arrival when classroom counts are moving.

The red flag is not that a trial takes effort.

The red flag is a vendor asking you to decide without giving you enough time or support to test the work that carries licensing, billing, and reimbursement risk.",apps/site/src/content/guides/childcare-software-free-trial-guide.md,https://pebbledesk.app/resources/guides/childcare-software-free-trial-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Adapts the guide's four critical trial tests into a LinkedIn checklist.
159,2026-05-16,12:00,2026-05-16T17:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Data ownership,Operator question,"Ask this before you sign any childcare software contract:

""If we cancel, can we export five years of attendance records in a usable format?""

Then listen carefully.

You are not only buying software for today's check-in.

You are trusting it with records that may be needed later for licensing visits, subsidy reviews, family questions, billing history, and internal audits.

A strong answer should cover:

- What records can be exported
- Whether exports are CSV, PDF, or another usable format
- How long access remains after cancellation
- Whether there is a fee
- Whether exports include complete historical detail or only summaries

Your center's licensing history should not become a bargaining chip in a renewal conversation.",apps/site/src/content/guides/how-to-choose-childcare-management-software.md,https://pebbledesk.app/resources/guides/how-to-choose-childcare-management-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Based on the choosing guide's data export and migration support section.
160,2026-05-16,13:00,2026-05-16T18:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Staff usability,Practical tip,"Include the people who will actually use the childcare software in the evaluation.

At minimum:

- One staff member who handles daily attendance
- One person who handles billing
- Someone who is less comfortable with technology

Directors see the big picture. Staff see the tiny friction points that become daily habits.

They notice whether check-in takes too many taps. They notice whether the tablet needs to be in exactly the wrong place. They notice whether the mobile app makes pickup harder instead of easier.

A system can impress the director in a demo and still fail at the classroom door.

The question for staff is simple: ""Could you use this during our busiest 20 minutes of the day without losing focus on children?""",apps/site/src/content/guides/childcare-software-demo-questions.md,https://pebbledesk.app/resources/guides/childcare-software-demo-questions/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the demo guide's recommendation to include attendance and billing staff in evaluation.
161,2026-05-16,14:00,2026-05-16T19:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Support evaluation,Risk callout,"A free trial is also a support test.

Do not save all your questions for after you sign.

Ask one or two hard, realistic questions during the trial:

- How do we handle a subsidy eligibility change mid-month?
- What happens if we need to correct last week's attendance entry?
- Does a backdated change create an audit record?
- How do we split billing between a state payer and a family co-pay?

Then pay attention to the answer.

Did support understand childcare billing and compliance language? Did they answer the exact scenario? Did they respond fast enough for a center working under billing deadlines?

Trial support is the vendor's audition.

If basic operating questions go unanswered during the sales period, that is useful information.",apps/site/src/content/guides/childcare-software-free-trial-guide.md,https://pebbledesk.app/resources/guides/childcare-software-free-trial-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the guide's advice to test support response quality during the trial.
162,2026-05-16,15:00,2026-05-16T20:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Audit readiness,Teaching post,"The right question is not, ""Does this software have reports?""

The better question is:

""If a licensing inspector asks for ratio documentation from last month, what exact steps do I take?""

Count the steps.

If the answer is two or three clicks into a clear historical report, good.

If the answer involves exporting attendance, checking staff schedules, filtering a spreadsheet, and assembling proof by hand, the software may be giving you ingredients instead of the inspection record.

That distinction matters.

Audit-ready childcare software should help connect attendance, staff coverage, ratios, billing, and documentation into a record the director can retrieve without a scramble.",apps/site/src/content/guides/childcare-software-selection-checklist.md,https://pebbledesk.app/resources/guides/childcare-software-selection-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Draws from the checklist's audit documentation step-count guidance.
163,2026-05-16,16:00,2026-05-16T21:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Decision quality,Contrarian post,"The highest overall score should not always win.

In childcare software, one critical failure can outweigh a long list of nice features.

A platform might have strong parent messaging, clean billing screens, good mobile design, and pretty daily reports.

But if it scores a 1 on subsidy management for a center where many families receive subsidy, that is not a small gap.

It is a dealbreaker.

Same for attendance exports if licensing records are your pain point. Same for ratio monitoring if you run multiple classrooms with thin coverage windows.

Use a scorecard, but do not let arithmetic blur operational risk.

The total score helps compare options. The critical category scores protect the center.",apps/site/src/content/lead-magnets/childcare-software-scorecard.md,https://pebbledesk.app/free/childcare-software-scorecard/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the scorecard's guidance that critical category failures can disqualify a platform despite total score.
164,2026-05-16,17:00,2026-05-16T22:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Implementation timing,Practical tip,"Switching childcare software mid-year is possible.

It is also higher risk than most demos make it sound.

The migration has to preserve the records your center may need later:

- Attendance history
- Family contacts
- Billing history
- Subsidy records
- Classroom assignments
- Staff records
- Documents tied to licensing or audits

If you accept subsidies, the risk is even sharper. Attendance gaps during a billing period can become reimbursement problems.

When possible, plan a switch at the start of a licensing year, contract year, or clean billing period.

And before the move, ask both vendors the unglamorous questions: what can be exported, what can be imported, what gets lost, and how will we verify the first billing cycle?",apps/site/src/content/guides/how-to-choose-childcare-management-software.md,https://pebbledesk.app/resources/guides/how-to-choose-childcare-management-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Based on the guide's advice about implementation timing, migration, and record export."
165,2026-05-16,18:00,2026-05-16T23:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,PebbleDesk positioning,Soft product positioning,"Childcare software should not win because it had the best demo.

It should win because it holds up under the work directors actually do:

- Morning arrival
- Afternoon pickup
- Ratio changes
- Subsidy billing
- Family co-pays
- Licensing documentation
- Staff credential tracking
- Data export when records are needed later

That is the standard we keep coming back to at PebbleDesk.

The product category is not just ""childcare management software.""

For licensed centers, it is compliance infrastructure.

A good evaluation should leave a director with less uncertainty, not more tabs open and a vague sense that every vendor says the same thing.

Choose the tool that can show the record, explain the billing, prove the export, and survive the busiest part of the day.",apps/site/src/content/guides/childcare-software-selection-checklist.md,https://pebbledesk.app/resources/guides/childcare-software-selection-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Closes the day with PebbleDesk's practical compliance-first evaluation standard without hard selling.
166,2026-05-17,04:00,2026-05-17T09:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Data migration and implementation planning,Practical tip,"A childcare software switch should not start with the import button.

It should start with a small sample export.

Five children.
A few guardians.
One staff record.
One billing example.
One subsidy example, if you accept assistance.

That small file tells you what the real migration will feel like:

Which columns are clear.
Which fields are missing.
Which dates are formatted oddly.
Which family records are duplicated.
Which old enrollments are still marked active.

PebbleDesk supports CSV import, plus Brightwheel and Procare migration presets, but a preset is not a substitute for director judgment. It helps with mapping. It does not know that the emergency contact from 2021 moved away.

The safest first step is boring on purpose:

Export a sample.
Map the fields.
Preview the import.
Fix the data before it becomes daily operating data.

A clean migration is usually won before the full roster ever moves.",apps/site/src/content/features/imports-migration.md,https://pebbledesk.app/features/imports-migration/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Opens the day with the imports page guidance: sample export, field mapping, duplicate review, and preview before commit."
167,2026-05-17,05:00,2026-05-17T10:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Excel replacement and compliance risk,Risk callout,"Excel is not the villain.

For many childcare centers, it handles static lists just fine:

Enrollment rosters.
Emergency contacts.
Rate sheets.
Vendor lists.
Basic summaries.

The trouble starts when a spreadsheet is asked to prove time-sensitive care.

Ratios need real attendance and qualified staff coverage.
Subsidy billing needs records that match the claim period.
Credential tracking needs renewal dates before they become lapses.
Incident records need consistent fields and timing.

Those are the jobs where a spreadsheet can look organized while still leaving the director exposed.

A practical test:

If licensing asked for proof of ratio coverage at 10:15 AM on a Tuesday three months ago, would your Excel file answer cleanly?

If not, the next step is not shame. It is deciding which records need to move into software and which spreadsheets can stay as historical archives.",apps/site/src/content/guides/migrating-from-excel-to-childcare-software.md,https://pebbledesk.app/resources/guides/migrating-from-excel-to-childcare-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Uses the Excel guide's honest framing: Excel is useful for static data but risky for ratio, subsidy, credential, and incident documentation."
168,2026-05-17,06:00,2026-05-17T11:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Excel replacement and data scope,Practical checklist,"When moving from Excel to childcare software, do not try to migrate every spreadsheet your center has ever created.

Move the records that need to run the center tomorrow:

Current child records.
Classroom assignments.
Emergency contacts and authorized pickups.
Current family billing contacts and rates.
Staff records and certification dates.
Active subsidy eligibility documentation.

Keep the rest as history:

Old payment spreadsheets.
One-off notes.
Interim trackers created as workarounds.
Archived attendance and billing files from before go-live.

That split matters because migration is not a storage project. It is an operations project.

Your new system needs the live records that support attendance, ratios, billing, staff credentials, and audit questions from the cutover date forward.

Your old Excel files still matter, but they become frozen records for the period before the switch.

Trying to import everything usually creates more cleanup, not more confidence.",apps/site/src/content/guides/migrating-from-excel-to-childcare-software.md,https://pebbledesk.app/resources/guides/migrating-from-excel-to-childcare-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Turns the Excel guide's migrate/do-not-migrate distinction into a practical checklist.
169,2026-05-17,07:00,2026-05-17T12:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Historical records and audit readiness,Director habit,"Switching software does not erase your old records.

That sounds obvious until an audit question comes in for a period before your go-live date.

Your historical Excel files, Brightwheel exports, or Procare reports may still be the official story for that earlier period.

Before you move on, organize the archive:

Year.
Record type.
Attendance.
Billing.
Enrollment.
Staff.
Subsidy, if applicable.

Then leave those files frozen. Do not keep editing them after the cutover. They are history, not a second operating system.

The goal is simple: if a licensing, billing, or subsidy question points to a pre-migration date, the director can find the source record without reconstructing the past from memory.

A migration is only calm if the old system has a clear resting place.",apps/site/src/content/guides/migrating-from-excel-to-childcare-software.md,https://pebbledesk.app/resources/guides/migrating-from-excel-to-childcare-software/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the Excel guide's archive guidance and broadens it carefully to old-system exports.
170,2026-05-17,08:00,2026-05-17T13:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Brightwheel migration planning,Practical tip,"If you are switching off Brightwheel, request historical attendance early.

Not on cutover day.
Not after staff training.
Not when billing is already half moved.

The Brightwheel guide in our site notes that child rosters, family contacts, and billing records are CSV-friendly, while historical attendance may require a support request and several business days.

That matters because attendance is not just old data.

It supports ratio review.
It supports subsidy questions.
It helps explain billing history.
It protects the continuity of the record.

A cleaner Brightwheel migration usually starts with these exports:

Child roster.
Family contacts.
Billing records.
Subsidy documentation, if applicable.
Historical attendance.

Then clean the files before import: withdrawn children, duplicate families, stale emergency contacts, and old billing notes can all follow you into the new system if nobody checks.",apps/site/src/content/guides/switching-from-brightwheel.md,https://pebbledesk.app/resources/guides/switching-from-brightwheel/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the Brightwheel guide's export list and specific warning that historical attendance may require a support request.
171,2026-05-17,09:00,2026-05-17T14:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Billing continuity and subsidy reconciliation,Risk callout,"One migration rule is worth writing on a sticky note:

Do not split a subsidy claim across two systems if you can avoid it.

Close the current claim period in the old system.
Start the new platform on the first day of the next claim period.
Keep the old system available as reference until the new record has been checked.

When a subsidy month is split, the director has to prove one billing story from two places.

Attendance here.
Claim notes there.
Invoices in one export.
Corrections in another.
Payment follow-up somewhere else.

That is manageable only until it is not.

The safer plan is to make the cutover line easy to explain:

Before this date, records live in the old system archive.
Starting this date, daily attendance and subsidy billing live in the new system.

Clean lines make cleaner reviews.",apps/site/src/content/guides/switching-childcare-software-checklist.md,https://pebbledesk.app/resources/guides/switching-childcare-software-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Grounded in the switching checklist and Brightwheel/Procare guidance to avoid mid-claim or mid-cycle cutovers.
172,2026-05-17,10:00,2026-05-17T15:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Procare migration planning,Operator question,"A Procare migration question directors should ask early:

Where does our data actually live?

For some centers, Procare data spans desktop modules, cloud services, custom reports, and older database structures. That does not make migration impossible. It does mean the export step deserves more respect.

Before setting a cutover date, confirm how you will get:

Child and family records.
Billing history.
Staff records and credentials.
Timecards, if needed.
Subsidy authorizations and reconciliation records.
CACFP records, if applicable.
A backup archive, if your setup supports it.

The risk is not that a field is hard to export.

The risk is discovering that after you have trained staff, told families, and cancelled access.

For Procare, a written export plan is not extra paperwork. It is the safety rail for the whole switch.",apps/site/src/content/guides/switching-from-procare.md,https://pebbledesk.app/resources/guides/switching-from-procare/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the Procare guide's warning about mixed desktop/cloud modules and the export checklist.
173,2026-05-17,11:00,2026-05-17T16:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Staff training and change management,Practical tip,"Staff training is where software migrations quietly succeed or fail.

A new system can be configured well and still stumble if teachers first touch it under morning drop-off pressure.

Plan training before the parallel run, not the day before cutover.

For Brightwheel migrations, the daily motions may feel familiar but parent communication habits change.
For Procare migrations, staff coming from an older setup may need more practice because muscle memory runs deep.
For Excel migrations, staff may be learning both the tool and a new standard for when records get completed.

A simple training structure works:

One session for daily attendance, check-in, classroom movement, and incident records.
One session for admin tasks like billing, subsidy documentation, and staff records.
One internal go-to person per role or classroom.

The first week should feel supported, not improvised.",apps/site/src/content/guides/switching-childcare-software-checklist.md,https://pebbledesk.app/resources/guides/switching-childcare-software-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Combines checklist training guidance with source-backed Brightwheel, Procare, and Excel training realities."
174,2026-05-17,12:00,2026-05-17T17:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Parent communication during migration,Practical tip,"Parents do not experience your software migration as a data project.

They experience it as:

Where do I log in?
Where did billing move?
Will I still get messages?
What happens to photos?
Who do I ask when something looks different?

That is especially true when leaving Brightwheel, where the family app is part of the daily relationship.

A calmer parent rollout usually has three messages:

Two weeks before: what is changing and why.
Five to seven days before: login timing and what parents need to do.
Cutover day: short instructions, support contact, and reassurance about billing and communication.

Keep the language plain. Parents do not need a feature tour. They need to know the practical next step.

A good migration protects the front desk from avoidable phone calls.",apps/site/src/content/guides/switching-from-brightwheel.md,https://pebbledesk.app/resources/guides/switching-from-brightwheel/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the Brightwheel guide's emphasis on parent communication and suggested messaging cadence.
175,2026-05-17,13:00,2026-05-17T18:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,CSV cleanup and data quality,Practical checklist,"CSV cleanup is not glamorous childcare administration.

It is also where many migrations are saved.

Before importing a roster, scan for:

Duplicate family records.
Withdrawn children still marked active.
Missing dates of birth.
Old classroom assignments.
Stale emergency contacts.
Guardian names split across inconsistent columns.
Billing rates that no longer match current tuition.
Subsidy eligibility dates that are expired or incomplete.
Staff credentials without expiration dates.

None of those issues are rare. They are what happens when a center has been doing real work for years.

PebbleDesk's import preview helps directors see potential duplicates before records are committed. That preview step is the moment to slow down.

The goal is not a perfect spreadsheet.

The goal is to avoid turning yesterday's messy export into tomorrow's operating problem.",apps/site/src/content/features/imports-migration.md,https://pebbledesk.app/features/imports-migration/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Draws from the imports page duplicate preview and migration cleanup framing, with specific childcare data examples from the guides."
176,2026-05-17,14:00,2026-05-17T19:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Parallel running and go-live safety,Risk callout,"Parallel running feels like double work because it is.

For a short time.

But it is much less work than finding a missing billing rule or attendance gap after the old system is gone.

During a parallel run, use the new system as primary and keep the old system as reference. Then check the records that can hurt you later:

Daily attendance counts.
Classroom assignments.
Billing rates.
Subsidy payer setup.
Staff credentials.
Parent contact records.
Incident and attendance notes.

For centers with complex subsidy billing, one billing cycle of parallel running is a useful minimum; a second cycle may be worth it.

The point is not to operate two systems forever.

The point is to catch migration gaps while you still have both versions of the truth in reach.",apps/site/src/content/guides/switching-childcare-software-checklist.md,https://pebbledesk.app/resources/guides/switching-childcare-software-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the switching checklist's parallel running guidance and practical validation targets.
177,2026-05-17,15:00,2026-05-17T20:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Data migration and product education,Product education,"Migration support matters because directors are not buying software in a vacuum.

They are buying a path from the system they already have.

Sometimes that system is Excel.
Sometimes it is Brightwheel.
Sometimes it is Procare.
Sometimes it is a folder of CSV exports, paper notes, and a director who knows which column means what.

PebbleDesk supports CSV import for core records including children, guardians, invoices, and enrollment-related data. It also includes Brightwheel and Procare migration presets to make common source formats easier to map.

The important word is supports.

A good import tool can help with structure, preview, and duplicate review. It cannot decide whether your old emergency contacts are current or whether a subsidy authorization should still be active.

That is why the best migrations pair tooling with director review.

Move the data. Clean the record. Start from something you trust.",apps/site/src/content/features/imports-migration.md,https://pebbledesk.app/features/imports-migration/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Direct product education using the imports page FAQ and methodology without over-promising.
178,2026-05-17,16:00,2026-05-17T21:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Cutover timing and billing continuity,Director habit,"The calendar can make a childcare software switch easier or harder.

Avoid the messy windows when you can:

Middle of the month.
Middle of a subsidy claim period.
Fall enrollment rush.
Final month of the fiscal year.
The weeks right before a licensing renewal visit.

Those are not moral rules. They are practical ways to keep records clean.

A first-of-month go-live gives billing one clear starting line.
A post-claim cutover keeps subsidy documentation from splitting.
A quieter enrollment period gives staff more room to learn.
A clean archive keeps old reports findable.

Directors already carry enough complexity. The migration date should not add more.

Before choosing the day, ask:

Will this date make the next audit, billing review, or parent question easier to answer?",apps/site/src/content/guides/switching-childcare-software-checklist.md,https://pebbledesk.app/resources/guides/switching-childcare-software-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Uses the checklist's timing guidance and the Procare guide's warning about inspection timing.
179,2026-05-17,17:00,2026-05-17T22:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Go-live readiness and validation,End-of-day checklist,"Before calling a migration finished, test the jobs your center cannot afford to get wrong.

Not every menu.
Not every setting.
The jobs.

Can staff check children in and out?
Do classroom counts match expected ratios?
Are current children in the correct rooms?
Can the billing administrator produce a test invoice?
Can subsidy records support a test claim or review?
Are staff credentials entered with expiration dates?
Can the director find historical reports from before cutover?
Do parents know where to log in and who to ask for help?

A go-live checklist should be that plain.

The work is not complete when data imports.

It is complete when the center can run tomorrow morning without the director holding the whole migration in her head.",apps/site/src/content/guides/switching-childcare-software-checklist.md,https://pebbledesk.app/resources/guides/switching-childcare-software-checklist/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Uses the checklist's system configuration, data validation, staff training, subsidy output, and backup-plan sections."
180,2026-05-17,18:00,2026-05-17T23:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Migration strategy and operational relief,Closing thought,"The best childcare software migration has a clear before and after.

Before the cutover:

Export the records.
Clean the CSVs.
Archive the old system.
Train the staff.
Tell the parents.
Close the billing or subsidy period cleanly.

After the cutover:

Run attendance in one place.
Keep ratios tied to real classroom coverage.
Let billing connect back to the care record.
Track staff credentials before they expire.
Use historical exports only when a past-period question comes up.

Whether a center is leaving Excel, Brightwheel, Procare, or a patchwork of files, the goal is not just to move data.

The goal is to stop rebuilding the operating story every time licensing, subsidy billing, or a parent question asks for proof.

Migration is setup work.

Relief is the reason to do it carefully.",apps/site/src/content/features/imports-migration.md,https://pebbledesk.app/features/imports-migration/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Closes the migration day by connecting CSV import and source-system migration to PebbleDesk's audit-ready positioning.
181,2026-05-18,04:00,2026-05-18T09:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Multi-site visibility,Opening thought,"The multi-site childcare problem is not that owners need more charts.

It is that they need to know which center needs attention before the end-of-month cleanup begins.

A useful owner view should answer plain questions:

Which locations are in ratio right now?
Which sites have attendance gaps?
Which staff credentials are coming due?
Which subsidy claims are pending?
Which center needs a call from the owner today?

That is different from an enterprise cockpit full of gauges nobody has time to read.

Childcare operators do not need software that makes the business feel bigger and colder.

They need calm visibility across locations, with each center's records still scoped to the place they belong.

The goal is not surveillance.

The goal is fewer surprises.",apps/site/src/content/features/multi-location-oversight.md,https://pebbledesk.app/features/multi-location-oversight/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit",Frames the day around qualified cross-center visibility and center-scoped records from the multi-location feature page.
182,2026-05-18,05:00,2026-05-18T10:00:00.000Z,LinkedIn company page,cmorpckmz03sbqi0yay2i3ds6,Consistent reporting,Risk callout,"Multi-site reporting gets painful when every center tells the truth in a different format.

One site tracks attendance in software.
One site keeps a spreadsheet.
One site has a different incident form.
One site uses a slightly different subsidy note.

Nobody is trying to create a mess. Each director is solving the day in front of them.

But when the owner needs a portfolio view, those small differences become a manual project:

Compare exports.
Normalize columns.
Ask follow-up questions.
Rebuild the report.
Hope nobody changed the spreadsheet after sending it.

The fix is not more pressure on site directors.

It is agreeing on the records every location must capture the same way: attendance, ratios, incidents, billing, subsidy documentation, and staff credentials.

Consistency is what lets multi-site reporting stay operational instead of becoming a monthly excavation.",apps/site/src/content/guides/multi-site-childcare-reporting-guide.md,https://pebbledesk.app/resources/guides/multi-site-childcare-reporting-guide/,"writer self-reviewed: truth, source, humanization, brand, duplication, LinkedIn fit","Uses the guide's central point that inconsistent site-level data makes board, audit, and subsidy reporting manual."
